stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
F25,,"15 St - Prospect Park",,40.660365,-73.979493,,,1,,40.660271,-73.979627,1,rooftop,481,"16th St",Brooklyn,NY,"Kings County",11215,US,"City of New York"
F25N,,"15 St - Prospect Park",,40.660365,-73.979493,,,0,F25,40.660271,-73.979627,1,rooftop,481,"16th St",Brooklyn,NY,"Kings County",11215,US,"City of New York"
F25S,,"15 St - Prospect Park",,40.660365,-73.979493,,,0,F25,40.660271,-73.979627,1,rooftop,481,"16th St",Brooklyn,NY,"Kings County",11215,US,"City of New York"
F26,,"Fort Hamilton Pkwy",,40.650782,-73.975776,,,1,,40.650818,-73.975496,1,rooftop,1323,"Prospect Ave",Brooklyn,NY,"Kings County",11218,US,"City of New York"
F26N,,"Fort Hamilton Pkwy",,40.650782,-73.975776,,,0,F26,40.650818,-73.975496,1,rooftop,1323,"Prospect Ave",Brooklyn,NY,"Kings County",11218,US,"City of New York"
F26S,,"Fort Hamilton Pkwy",,40.650782,-73.975776,,,0,F26,40.650818,-73.975496,1,rooftop,1323,"Prospect Ave",Brooklyn,NY,"Kings County",11218,US,"City of New York"
F27,,"Church Av",,40.644041,-73.979678,,,1,,40.644034,-73.979893,1,rooftop,410,"McDonald Ave",Brooklyn,NY,"Kings County",11218,US,"City of New York"
F27N,,"Church Av",,40.644041,-73.979678,,,0,F27,40.644034,-73.979893,1,rooftop,410,"McDonald Ave",Brooklyn,NY,"Kings County",11218,US,"City of New York"
F27S,,"Church Av",,40.644041,-73.979678,,,0,F27,40.644034,-73.979893,1,rooftop,410,"McDonald Ave",Brooklyn,NY,"Kings County",11218,US,"City of New York"
F29,,"Ditmas Av",,40.636119,-73.978172,,,1,,40.636108,-73.97797,1,rooftop,745,"McDonald Ave",Brooklyn,NY,"Kings County",11218,US,"City of New York"
F29N,,"Ditmas Av",,40.636119,-73.978172,,,0,F29,40.636108,-73.97797,1,rooftop,745,"McDonald Ave",Brooklyn,NY,"Kings County",11218,US,"City of New York"
F29S,,"Ditmas Av",,40.636119,-73.978172,,,0,F29,40.636108,-73.97797,1,rooftop,745,"McDonald Ave",Brooklyn,NY,"Kings County",11218,US,"City of New York"
F30,,"18 Av",,40.629755,-73.976971,,,1,,40.629718,-73.97676,1,rooftop,981,"McDonald Ave",Brooklyn,NY,"Kings County",11230,US,"City of New York"
F30N,,"18 Av",,40.629755,-73.976971,,,0,F30,40.629718,-73.97676,1,rooftop,981,"McDonald Ave",Brooklyn,NY,"Kings County",11230,US,"City of New York"
F30S,,"18 Av",,40.629755,-73.976971,,,0,F30,40.629718,-73.97676,1,rooftop,981,"McDonald Ave",Brooklyn,NY,"Kings County",11230,US,"City of New York"
F31,,"Avenue I",,40.625322,-73.976127,,,1,,40.625316,-73.975923,1,rooftop,1149,"McDonald Ave",Brooklyn,NY,"Kings County",11230,US,"City of New York"
F31N,,"Avenue I",,40.625322,-73.976127,,,0,F31,40.625316,-73.975923,1,rooftop,1149,"McDonald Ave",Brooklyn,NY,"Kings County",11230,US,"City of New York"
F31S,,"Avenue I",,40.625322,-73.976127,,,0,F31,40.625316,-73.975923,1,rooftop,1149,"McDonald Ave",Brooklyn,NY,"Kings County",11230,US,"City of New York"
F32,,"Bay Pkwy",,40.620769,-73.975264,,,1,,40.620963,-73.975501,1,rooftop,1324,"McDonald Ave",Brooklyn,NY,"Kings County",11204,US,"City of New York"
F32N,,"Bay Pkwy",,40.620769,-73.975264,,,0,F32,40.620963,-73.975501,1,rooftop,1324,"McDonald Ave",Brooklyn,NY,"Kings County",11204,US,"City of New York"
F32S,,"Bay Pkwy",,40.620769,-73.975264,,,0,F32,40.620963,-73.975501,1,rooftop,1324,"McDonald Ave",Brooklyn,NY,"Kings County",11204,US,"City of New York"
F33,,"Avenue N",,40.61514,-73.974197,,,1,,40.615135,-73.974393,1,rooftop,1550,"McDonald Ave",Brooklyn,NY,"Kings County",11230,US,"City of New York"
F33N,,"Avenue N",,40.61514,-73.974197,,,0,F33,40.615135,-73.974393,1,rooftop,1550,"McDonald Ave",Brooklyn,NY,"Kings County",11230,US,"City of New York"
F33S,,"Avenue N",,40.61514,-73.974197,,,0,F33,40.615135,-73.974393,1,rooftop,1550,"McDonald Ave",Brooklyn,NY,"Kings County",11230,US,"City of New York"
F34,,"Avenue P",,40.608944,-73.973022,,,1,,40.609026,-73.972837,1,rooftop,1801,"McDonald Ave",Brooklyn,NY,"Kings County",11230,US,"City of New York"
F34N,,"Avenue P",,40.608944,-73.973022,,,0,F34,40.609026,-73.972837,1,rooftop,1801,"McDonald Ave",Brooklyn,NY,"Kings County",11230,US,"City of New York"
F34S,,"Avenue P",,40.608944,-73.973022,,,0,F34,40.609026,-73.972837,1,rooftop,1801,"McDonald Ave",Brooklyn,NY,"Kings County",11230,US,"City of New York"
F35,,"Kings Hwy",,40.603217,-73.972361,,,1,,40.603222,-73.972558,1,rooftop,2026,"McDonald Ave",Brooklyn,NY,"Kings County",11223,US,"City of New York"
F35N,,"Kings Hwy",,40.603217,-73.972361,,,0,F35,40.603222,-73.972558,1,rooftop,2026,"McDonald Ave",Brooklyn,NY,"Kings County",11223,US,"City of New York"
F35S,,"Kings Hwy",,40.603217,-73.972361,,,0,F35,40.603222,-73.972558,1,rooftop,2026,"McDonald Ave",Brooklyn,NY,"Kings County",11223,US,"City of New York"
F36,,"Avenue U",,40.596063,-73.973357,,,1,,40.596061,-73.973558,1,rooftop,2306,"McDonald Ave",Brooklyn,NY,"Kings County",11223,US,"City of New York"
F36N,,"Avenue U",,40.596063,-73.973357,,,0,F36,40.596061,-73.973558,1,rooftop,2306,"McDonald Ave",Brooklyn,NY,"Kings County",11223,US,"City of New York"
F36S,,"Avenue U",,40.596063,-73.973357,,,0,F36,40.596061,-73.973558,1,rooftop,2306,"McDonald Ave",Brooklyn,NY,"Kings County",11223,US,"City of New York"
F38,,"Avenue X",,40.58962,-73.97425,,,1,,40.589705,-73.973874,1,rooftop,2559,"Shell Rd",Brooklyn,NY,"Kings County",11223,US,"City of New York"
F38N,,"Avenue X",,40.58962,-73.97425,,,0,F38,40.589705,-73.973874,1,rooftop,2559,"Shell Rd",Brooklyn,NY,"Kings County",11223,US,"City of New York"
F38S,,"Avenue X",,40.58962,-73.97425,,,0,F38,40.589705,-73.973874,1,rooftop,2559,"Shell Rd",Brooklyn,NY,"Kings County",11223,US,"City of New York"
F39,,"Neptune Av",,40.581011,-73.974574,,,1,,40.580495,-73.974738,1,rooftop,2800,"W 6th St",Brooklyn,NY,"Kings County",11224,US,"City of New York"
F39N,,"Neptune Av",,40.581011,-73.974574,,,0,F39,40.580495,-73.974738,1,rooftop,2800,"W 6th St",Brooklyn,NY,"Kings County",11224,US,"City of New York"
F39S,,"Neptune Av",,40.581011,-73.974574,,,0,F39,40.580495,-73.974738,1,rooftop,2800,"W 6th St",Brooklyn,NY,"Kings County",11224,US,"City of New York"
G05,,"Jamaica Center - Parsons/Archer",,40.702147,-73.801109,,,1,,40.702508,-73.801757,1,rooftop,153-10,"Jamaica Ave",Jamaica,NY,"Queens County",11433,US,"City of New York"
G05N,,"Jamaica Center - Parsons/Archer",,40.702147,-73.801109,,,0,G05,40.702508,-73.801757,1,rooftop,153-10,"Jamaica Ave",Jamaica,NY,"Queens County",11433,US,"City of New York"
G05S,,"Jamaica Center - Parsons/Archer",,40.702147,-73.801109,,,0,G05,40.702508,-73.801757,1,rooftop,153-10,"Jamaica Ave",Jamaica,NY,"Queens County",11433,US,"City of New York"
G06,,"Sutphin Blvd - Archer Av - JFK Airport",,40.700486,-73.807969,,,1,,40.700382,-73.807825,1,rooftop,93-,"Sutphin Blvd",Jamaica,NY,"Queens County",11435,US,"City of New York"
G06N,,"Sutphin Blvd - Archer Av - JFK Airport",,40.700486,-73.807969,,,0,G06,40.700382,-73.807825,1,rooftop,93-,"Sutphin Blvd",Jamaica,NY,"Queens County",11435,US,"City of New York"
G06S,,"Sutphin Blvd - Archer Av - JFK Airport",,40.700486,-73.807969,,,0,G06,40.700382,-73.807825,1,rooftop,93-,"Sutphin Blvd",Jamaica,NY,"Queens County",11435,US,"City of New York"
G07,,"Jamaica - Van Wyck",,40.702566,-73.816859,,,1,,40.702323,-73.816951,1,rooftop,134-36,"Jamaica Ave","Richmond Hill",NY,"Queens County",11418,US,"City of New York"
G07N,,"Jamaica - Van Wyck",,40.702566,-73.816859,,,0,G07,40.702323,-73.816951,1,rooftop,134-36,"Jamaica Ave","Richmond Hill",NY,"Queens County",11418,US,"City of New York"
G07S,,"Jamaica - Van Wyck",,40.702566,-73.816859,,,0,G07,40.702323,-73.816951,1,rooftop,134-36,"Jamaica Ave","Richmond Hill",NY,"Queens County",11418,US,"City of New York"
G08,,"Forest Hills - 71 Av",,40.721691,-73.844521,,,1,,40.721414,-73.844658,1,rooftop,107-48,"Queens Blvd","Forest Hills",NY,"Queens County",11375,US,"City of New York"
G08N,,"Forest Hills - 71 Av",,40.721691,-73.844521,,,0,G08,40.721414,-73.844658,1,rooftop,107-48,"Queens Blvd","Forest Hills",NY,"Queens County",11375,US,"City of New York"
G08S,,"Forest Hills - 71 Av",,40.721691,-73.844521,,,0,G08,40.721414,-73.844658,1,rooftop,107-48,"Queens Blvd","Forest Hills",NY,"Queens County",11375,US,"City of New York"
G09,,"67 Av",,40.726523,-73.852719,,,1,,40.726268,-73.852708,1,rooftop,101-2,"Queens Blvd","Forest Hills",NY,"Queens County",11375,US,"City of New York"
G09N,,"67 Av",,40.726523,-73.852719,,,0,G09,40.726268,-73.852708,1,rooftop,101-2,"Queens Blvd","Forest Hills",NY,"Queens County",11375,US,"City of New York"
G09S,,"67 Av",,40.726523,-73.852719,,,0,G09,40.726268,-73.852708,1,rooftop,101-2,"Queens Blvd","Forest Hills",NY,"Queens County",11375,US,"City of New York"
G10,,"63 Dr - Rego Park",,40.729846,-73.861604,,,1,,40.730099,-73.861401,1,rooftop,96-35,"Queens Blvd","Rego Park",NY,"Queens County",11374,US,"City of New York"
G10N,,"63 Dr - Rego Park",,40.729846,-73.861604,,,0,G10,40.730099,-73.861401,1,rooftop,96-35,"Queens Blvd","Rego Park",NY,"Queens County",11374,US,"City of New York"
G10S,,"63 Dr - Rego Park",,40.729846,-73.861604,,,0,G10,40.730099,-73.861401,1,rooftop,96-35,"Queens Blvd","Rego Park",NY,"Queens County",11374,US,"City of New York"
G11,,"Woodhaven Blvd",,40.733106,-73.869229,,,1,,40.732893,-73.868836,1,nearest_street,,"I- 495",Elmhurst,NY,"Queens County",11373,US,"TIGER/Line® dataset from the US Census Bureau"
G11N,,"Woodhaven Blvd",,40.733106,-73.869229,,,0,G11,40.732893,-73.868836,1,nearest_street,,"I- 495",Elmhurst,NY,"Queens County",11373,US,"TIGER/Line® dataset from the US Census Bureau"
G11S,,"Woodhaven Blvd",,40.733106,-73.869229,,,0,G11,40.732893,-73.868836,1,nearest_street,,"I- 495",Elmhurst,NY,"Queens County",11373,US,"TIGER/Line® dataset from the US Census Bureau"
G12,,"Grand Av - Newtown",,40.737015,-73.877223,,,1,,40.737076,-73.877267,1,rooftop,86-57,Broadway,Elmhurst,NY,"Queens County",11373,US,"City of New York"
G12N,,"Grand Av - Newtown",,40.737015,-73.877223,,,0,G12,40.737076,-73.877267,1,rooftop,86-57,Broadway,Elmhurst,NY,"Queens County",11373,US,"City of New York"
G12S,,"Grand Av - Newtown",,40.737015,-73.877223,,,0,G12,40.737076,-73.877267,1,rooftop,86-57,Broadway,Elmhurst,NY,"Queens County",11373,US,"City of New York"
G13,,"Elmhurst Av",,40.742454,-73.882017,,,1,,40.742426,-73.881625,1,rooftop,82-31,Broadway,Elmhurst,NY,"Queens County",11373,US,"City of New York"
G13N,,"Elmhurst Av",,40.742454,-73.882017,,,0,G13,40.742426,-73.881625,1,rooftop,82-31,Broadway,Elmhurst,NY,"Queens County",11373,US,"City of New York"
G13S,,"Elmhurst Av",,40.742454,-73.882017,,,0,G13,40.742426,-73.881625,1,rooftop,82-31,Broadway,Elmhurst,NY,"Queens County",11373,US,"City of New York"
G14,,"Jackson Hts - Roosevelt Av",,40.746644,-73.891338,,,1,,40.746555,-73.891495,1,rooftop,40-4,"74th St",Woodside,NY,"Queens County",11377,US,"City of New York"
G14N,,"Jackson Hts - Roosevelt Av",,40.746644,-73.891338,,,0,G14,40.746555,-73.891495,1,rooftop,40-4,"74th St",Woodside,NY,"Queens County",11377,US,"City of New York"
G14S,,"Jackson Hts - Roosevelt Av",,40.746644,-73.891338,,,0,G14,40.746555,-73.891495,1,rooftop,40-4,"74th St",Woodside,NY,"Queens County",11377,US,"City of New York"
G15,,"65 St",,40.749669,-73.898453,,,1,,40.749763,-73.898334,1,rooftop,64-3,Broadway,Woodside,NY,"Queens County",11377,US,"City of New York"
G15N,,"65 St",,40.749669,-73.898453,,,0,G15,40.749763,-73.898334,1,rooftop,64-3,Broadway,Woodside,NY,"Queens County",11377,US,"City of New York"
G15S,,"65 St",,40.749669,-73.898453,,,0,G15,40.749763,-73.898334,1,rooftop,64-3,Broadway,Woodside,NY,"Queens County",11377,US,"City of New York"
G16,,"Northern Blvd",,40.752885,-73.906006,,,1,,40.75264,-73.905842,1,rooftop,55-2,Broadway,Woodside,NY,"Queens County",11377,US,"City of New York"
G16N,,"Northern Blvd",,40.752885,-73.906006,,,0,G16,40.75264,-73.905842,1,rooftop,55-2,Broadway,Woodside,NY,"Queens County",11377,US,"City of New York"
G16S,,"Northern Blvd",,40.752885,-73.906006,,,0,G16,40.75264,-73.905842,1,rooftop,55-2,Broadway,Woodside,NY,"Queens County",11377,US,"City of New York"
G18,,"46 St",,40.756312,-73.913333,,,1,,40.756394,-73.913219,1,rooftop,47-7,Broadway,Astoria,NY,"Queens County",11103,US,"City of New York"
G18N,,"46 St",,40.756312,-73.913333,,,0,G18,40.756394,-73.913219,1,rooftop,47-7,Broadway,Astoria,NY,"Queens County",11103,US,"City of New York"
G18S,,"46 St",,40.756312,-73.913333,,,0,G18,40.756394,-73.913219,1,rooftop,47-7,Broadway,Astoria,NY,"Queens County",11103,US,"City of New York"
G19,,"Steinway St",,40.756879,-73.92074,,,1,,40.756911,-73.92087,1,rooftop,32-94,"Steinway St",Astoria,NY,"Queens County",11103,US,"City of New York"
G19N,,"Steinway St",,40.756879,-73.92074,,,0,G19,40.756911,-73.92087,1,rooftop,32-94,"Steinway St",Astoria,NY,"Queens County",11103,US,"City of New York"
G19S,,"Steinway St",,40.756879,-73.92074,,,0,G19,40.756911,-73.92087,1,rooftop,32-94,"Steinway St",Astoria,NY,"Queens County",11103,US,"City of New York"
G20,,"36 St",,40.752039,-73.928781,,,1,,40.752182,-73.928723,1,rooftop,35-1,"Northern Blvd","Long Island City",NY,"Queens County",11101,US,"City of New York"
G20N,,"36 St",,40.752039,-73.928781,,,0,G20,40.752182,-73.928723,1,rooftop,35-1,"Northern Blvd","Long Island City",NY,"Queens County",11101,US,"City of New York"
G20S,,"36 St",,40.752039,-73.928781,,,0,G20,40.752182,-73.928723,1,rooftop,35-1,"Northern Blvd","Long Island City",NY,"Queens County",11101,US,"City of New York"
G21,,"Queens Plaza",,40.748973,-73.937243,,,1,,40.749248,-73.936396,1,rooftop,29-22,"Queens Plz E","Long Island City",NY,"Queens County",11101,US,"City of New York"
G21N,,"Queens Plaza",,40.748973,-73.937243,,,0,G21,40.749248,-73.936396,1,rooftop,29-22,"Queens Plz E","Long Island City",NY,"Queens County",11101,US,"City of New York"
G21S,,"Queens Plaza",,40.748973,-73.937243,,,0,G21,40.749248,-73.936396,1,rooftop,29-22,"Queens Plz E","Long Island City",NY,"Queens County",11101,US,"City of New York"
G22,,"Court Sq",,40.746554,-73.943832,,,1,,40.746279,-73.944081,1,rooftop,24-28,"Jackson Ave","Long Island City",NY,"Queens County",11101,US,"City of New York"
G22N,,"Court Sq",,40.746554,-73.943832,,,0,G22,40.746279,-73.944081,1,rooftop,24-28,"Jackson Ave","Long Island City",NY,"Queens County",11101,US,"City of New York"
G22S,,"Court Sq",,40.746554,-73.943832,,,0,G22,40.746279,-73.944081,1,rooftop,24-28,"Jackson Ave","Long Island City",NY,"Queens County",11101,US,"City of New York"
G24,,"21 St",,40.744065,-73.949724,,,1,,40.744209,-73.949788,1,rooftop,13-1,"Jackson Ave","Long Island City",NY,"Queens County",11101,US,"City of New York"
G24N,,"21 St",,40.744065,-73.949724,,,0,G24,40.744209,-73.949788,1,rooftop,13-1,"Jackson Ave","Long Island City",NY,"Queens County",11101,US,"City of New York"
G24S,,"21 St",,40.744065,-73.949724,,,0,G24,40.744209,-73.949788,1,rooftop,13-1,"Jackson Ave","Long Island City",NY,"Queens County",11101,US,"City of New York"
G26,,"Greenpoint Av",,40.731352,-73.954449,,,1,,40.731377,-73.954295,1,rooftop,940,"Manhattan Ave",Brooklyn,NY,"Kings County",11222,US,"City of New York"
G26N,,"Greenpoint Av",,40.731352,-73.954449,,,0,G26,40.731377,-73.954295,1,rooftop,940,"Manhattan Ave",Brooklyn,NY,"Kings County",11222,US,"City of New York"
G26S,,"Greenpoint Av",,40.731352,-73.954449,,,0,G26,40.731377,-73.954295,1,rooftop,940,"Manhattan Ave",Brooklyn,NY,"Kings County",11222,US,"City of New York"
G28,,"Nassau Av",,40.724635,-73.951277,,,1,,40.724674,-73.951169,1,rooftop,664,"Manhattan Ave",Brooklyn,NY,"Kings County",11222,US,"City of New York"
G28N,,"Nassau Av",,40.724635,-73.951277,,,0,G28,40.724674,-73.951169,1,rooftop,664,"Manhattan Ave",Brooklyn,NY,"Kings County",11222,US,"City of New York"
G28S,,"Nassau Av",,40.724635,-73.951277,,,0,G28,40.724674,-73.951169,1,rooftop,664,"Manhattan Ave",Brooklyn,NY,"Kings County",11222,US,"City of New York"
G29,,"Metropolitan Av",,40.712792,-73.951418,,,1,,40.712777,-73.95158,1,rooftop,405,"Union Ave",Brooklyn,NY,"Kings County",11211,US,"City of New York"
G29N,,"Metropolitan Av",,40.712792,-73.951418,,,0,G29,40.712777,-73.95158,1,rooftop,405,"Union Ave",Brooklyn,NY,"Kings County",11211,US,"City of New York"
G29S,,"Metropolitan Av",,40.712792,-73.951418,,,0,G29,40.712777,-73.95158,1,rooftop,405,"Union Ave",Brooklyn,NY,"Kings County",11211,US,"City of New York"
G30,,Broadway,,40.706092,-73.950308,,,1,,40.706108,-73.950136,1,rooftop,194,"Union Ave",Brooklyn,NY,"Kings County",11206,US,"City of New York"
G30N,,Broadway,,40.706092,-73.950308,,,0,G30,40.706108,-73.950136,1,rooftop,194,"Union Ave",Brooklyn,NY,"Kings County",11206,US,"City of New York"
G30S,,Broadway,,40.706092,-73.950308,,,0,G30,40.706108,-73.950136,1,rooftop,194,"Union Ave",Brooklyn,NY,"Kings County",11206,US,"City of New York"
G31,,"Flushing Av",,40.700377,-73.950234,,,1,,40.700118,-73.950614,1,rooftop,442,"Marcy Ave",Brooklyn,NY,"Kings County",11206,US,"City of New York"
G31N,,"Flushing Av",,40.700377,-73.950234,,,0,G31,40.700118,-73.950614,1,rooftop,442,"Marcy Ave",Brooklyn,NY,"Kings County",11206,US,"City of New York"
G31S,,"Flushing Av",,40.700377,-73.950234,,,0,G31,40.700118,-73.950614,1,rooftop,442,"Marcy Ave",Brooklyn,NY,"Kings County",11206,US,"City of New York"
G32,,"Myrtle - Willoughby Avs",,40.694568,-73.949046,,,1,,40.694492,-73.949212,1,rooftop,588,"Marcy Ave",Brooklyn,NY,"Kings County",11206,US,"City of New York"
G32N,,"Myrtle - Willoughby Avs",,40.694568,-73.949046,,,0,G32,40.694492,-73.949212,1,rooftop,588,"Marcy Ave",Brooklyn,NY,"Kings County",11206,US,"City of New York"
G32S,,"Myrtle - Willoughby Avs",,40.694568,-73.949046,,,0,G32,40.694492,-73.949212,1,rooftop,588,"Marcy Ave",Brooklyn,NY,"Kings County",11206,US,"City of New York"
G33,,"Bedford - Nostrand Avs",,40.689627,-73.953522,,,1,,40.689513,-73.953441,1,rooftop,538,"Lafayette Ave",Brooklyn,NY,"Kings County",11205,US,"City of New York"
G33N,,"Bedford - Nostrand Avs",,40.689627,-73.953522,,,0,G33,40.689513,-73.953441,1,rooftop,538,"Lafayette Ave",Brooklyn,NY,"Kings County",11205,US,"City of New York"
G33S,,"Bedford - Nostrand Avs",,40.689627,-73.953522,,,0,G33,40.689513,-73.953441,1,rooftop,538,"Lafayette Ave",Brooklyn,NY,"Kings County",11205,US,"City of New York"
G34,,"Classon Av",,40.688873,-73.96007,,,1,,40.688739,-73.960117,1,rooftop,344,"Classon Ave",Brooklyn,NY,"Kings County",11238,US,"City of New York"
G34N,,"Classon Av",,40.688873,-73.96007,,,0,G34,40.688739,-73.960117,1,rooftop,344,"Classon Ave",Brooklyn,NY,"Kings County",11238,US,"City of New York"
G34S,,"Classon Av",,40.688873,-73.96007,,,0,G34,40.688739,-73.960117,1,rooftop,344,"Classon Ave",Brooklyn,NY,"Kings County",11238,US,"City of New York"
G35,,"Clinton - Washington Avs",,40.688089,-73.966839,,,1,,40.688002,-73.966657,1,rooftop,238,"Lafayette Ave",Brooklyn,NY,"Kings County",11238,US,"City of New York"
G35N,,"Clinton - Washington Avs",,40.688089,-73.966839,,,0,G35,40.688002,-73.966657,1,rooftop,238,"Lafayette Ave",Brooklyn,NY,"Kings County",11238,US,"City of New York"
G35S,,"Clinton - Washington Avs",,40.688089,-73.966839,,,0,G35,40.688002,-73.966657,1,rooftop,238,"Lafayette Ave",Brooklyn,NY,"Kings County",11238,US,"City of New York"
G36,,"Fulton St",,40.687119,-73.975375,,,1,,40.687002,-73.975364,1,rooftop,64,"Lafayette Ave",Brooklyn,NY,"Kings County",11217,US,"City of New York"
G36N,,"Fulton St",,40.687119,-73.975375,,,0,G36,40.687002,-73.975364,1,rooftop,64,"Lafayette Ave",Brooklyn,NY,"Kings County",11217,US,"City of New York"
G36S,,"Fulton St",,40.687119,-73.975375,,,0,G36,40.687002,-73.975364,1,rooftop,64,"Lafayette Ave",Brooklyn,NY,"Kings County",11217,US,"City of New York"
H01,,"Aqueduct Racetrack",,40.668234,-73.834058,,,1,,40.667715,-73.834264,1,rooftop,150-41,"Hawtree St","Ozone Park",NY,"Queens County",11417,US,"City of New York"
H01N,,"Aqueduct Racetrack",,40.668234,-73.834058,,,0,H01,40.667715,-73.834264,1,rooftop,150-41,"Hawtree St","Ozone Park",NY,"Queens County",11417,US,"City of New York"
H01S,,"Aqueduct Racetrack",,40.668234,-73.834058,,,0,H01,40.667715,-73.834264,1,rooftop,150-41,"Hawtree St","Ozone Park",NY,"Queens County",11417,US,"City of New York"
H02,,"Aqueduct - N Conduit Av",,40.668234,-73.834058,,,1,,40.667715,-73.834264,1,rooftop,150-41,"Hawtree St","Ozone Park",NY,"Queens County",11417,US,"City of New York"
H02N,,"Aqueduct - N Conduit Av",,40.668234,-73.834058,,,0,H02,40.667715,-73.834264,1,rooftop,150-41,"Hawtree St","Ozone Park",NY,"Queens County",11417,US,"City of New York"
H02S,,"Aqueduct - N Conduit Av",,40.668234,-73.834058,,,0,H02,40.667715,-73.834264,1,rooftop,150-41,"Hawtree St","Ozone Park",NY,"Queens County",11417,US,"City of New York"
